pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado,ph_hora,ph_hashtags,ph_persona,ph_naturaleza,ph_animal,ph_text,ph_R,ph_G,ph_B,ph_WB
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photos by Arturo Rodriguez @arturorguezdotcom | I'm exploring caves that formed during the 2021 volcanic eruption on La Palma, one of the Canary Islands. Lasting 85 days, it was the island's longest known eruption. Speleologists Eduardo Díaz Martín and Octavio Fernandez Lorenzo, in collaboration with the Geological and Mining Institute of Spain, get a first look at a lava tube on the slopes of the Cumbre Vieja volcano. To get into this cave, Díaz Martín draws on an ancient tradition from the island's shepherds. They move swiftly along the cliffs and canyons using the “salto del pastor” (shepherd's jump) technique: A four-meter-long (13 ft) wooden spear—traditionally outfitted with a goat horn but today it's a steel tip—is thrust into the surface, allowing the user to slide down, vault, or climb the rugged landscape. @natgeoesp",4280,2023-02-28,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334053540_234554645594299_3432797403848739545_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=n9TNdqNU7mwAX8PZ3pP&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0ODE4NzQ5NjkwMzI5Mjg2OA%3D%3D.2-ccb7-5&oh=00_AfBJVVwplSqaCV_H1kUZOd02sV9jiuYSqF6en36HGOE8yw&oe=6417095D&_nc_sid=1527a3,imagenpreubaJ2-1.jpg,"Photo by Nat Geo in the Field on February 28, 2023. May be an image of 2 people and nature.",2,13,[],1,1,0,0,0,0,1,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photos by Arturo Rodriguez @arturorguezdotcom | I'm exploring caves that formed during the 2021 volcanic eruption on La Palma, one of the Canary Islands. Lasting 85 days, it was the island's longest known eruption. Speleologists Eduardo Díaz Martín and Octavio Fernandez Lorenzo, in collaboration with the Geological and Mining Institute of Spain, get a first look at a lava tube on the slopes of the Cumbre Vieja volcano. To get into this cave, Díaz Martín draws on an ancient tradition from the island's shepherds. They move swiftly along the cliffs and canyons using the “salto del pastor” (shepherd's jump) technique: A four-meter-long (13 ft) wooden spear—traditionally outfitted with a goat horn but today it's a steel tip—is thrust into the surface, allowing the user to slide down, vault, or climb the rugged landscape. @natgeoesp",4280,2023-02-28,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333564961_5734911676638468_1579366697430204952_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=WvZvui87ASkAX_RDyBp&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0ODE4NzQ5NjkxMTczMDQ2NQ%3D%3D.2-ccb7-5&oh=00_AfDzP5ra6pTZSJUctoZkqyYFOaKp9r1oEc4QzTUZ_cfnUA&oe=64187035&_nc_sid=1527a3,imagenpreubaJ2-2.jpg,"Photo by Nat Geo in the Field on February 28, 2023. May be an image of 2 people.",2,13,[],1,0,0,0,1,0,0,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photo by @nicholesobecki | A coalition of cheetahs squares off for a shared meal—but this is no ordinary group of big cats. These are captive-born, hand-raised cheetahs bred to genetically reinforce wild populations in southern Africa. The fastest land animal on Earth, cheetahs face extinction pressure from habitat destruction, conflict with humans, trafficking, and climate change, and their numbers have plummeted to just around 7,000 adults worldwide. Having survived historical events that greatly reduced population size, cheetahs today have low genetic variability, which puts them at risk of disease and harmful mutations. This spotted crew is being trained to survive back in the wild, where they can bring fresh genetic stock and help ensure that the species isn’t consigned to history. But it must happen alongside efforts to stop trafficking, habitat loss, and poaching. | Rewilding programs like this one are possible thanks to leading #logistics experts like @dhl_global. Find out more about how DHL supports these missions and fights for animal rights across the globe.",4946,2023-02-23,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/332818571_719886186254330_1725847951927756314_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HQt-RyW-ix0AX_a1VuY&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NDc4ODU4MjE4MzkxNzIzNQ%3D%3D.2-ccb7-5&oh=00_AfB7PwaqkFhxxwhubaGm4HJ4xrRM03v-qaPNUoGN7jnh_g&oe=6417F1AE&_nc_sid=1527a3,imagenpreubaJ3-1.jpg,"Photo by Nat Geo in the Field on February 23, 2023. May be an image of big cat and outdoors.",3,21,['#logistics'],0,0,1,0,1,0,0,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photo by @renan_ozturk | A rare glimpse of the active volcano of Mt Micheal in the remote South Sandwich Islands and the target of our investigation of the @natgeo #LavaSandwich expedition.

On this drone flight, day one the island, I pushed up through what seemed like impenetrable fog to find this sliver of visibility. Not only did we hope to make the first ascent of the volcano but also confirm the satellite anomaly that suggested w lava lake in the crater. This view wasn’t that promising! Stay tuned…

@expedition.studios #onassignment",8602,2022-12-27,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/322155618_161244853307091_603861315298553327_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=JjFdIhwRV8MAX9NYkJI&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzAwMjIzNTkxNDU3NTY3NzY1Nw%3D%3D.2-ccb7-5&oh=00_AfD1pQhZsL-sFqMzZFVgA4UAGmRYuJRttIevNLklaSylgw&oe=6418CAC7&_nc_sid=1527a3,imagenpreubaJ4-1.jpg,"Photo by Nat Geo in the Field in Saunders Island, South Sandwich Islands with @renan_ozturk, @oceanexpeditions, and @expedition.studios.",4,4,"['#LavaSandwich', '#onassignment']",0,0,0,0,0,0,1,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photo by @shinalodon | On assignment for @insidenatgeo as second assistant for @kiliiiyuyan upcoming story about indigenous stewardship for @natgeo magazine During our time working in Palau, we got to visit the wreck of a reconnaissance plane, Aichi E13A-1 (Allied reporting name: JAKE) of the Imperial Japanese Navy from the World War II. Here is Kiliii working around the plane that crashed in the shallow lagoon of Koror. Throughout those passing decades, marine life gradually flourish onto the plane that provides a substrate for them to grow onto. Corals and sponges encrust the eroded airframe, while reef fishes take shelter in the shadowy cockpit. Nowadays, Palau is world-renowned for its pristine marine environment and abundance of sharks that attract divers from all over the world, but the small nation of Micronesia was also a major battleground of the Pacific Theater, namely the Battle of Peleliu. Kiliii is exploring traditional indigenous methods of conservation land-management and climate change mitigation as part of a new collaboration between the National Geographic Society and @TheClimatePledge The partnership supports National Geographic Explorers documenting the global climate crisis. So please follow @kiliiiyuyan for the update of his works mostly on indigenous cultures and @shinalodon for other stuffs mostly about marine conservation.

#plane #wreck #underwater #marine #nature #conservation #history #koror #palau #micronesia #pacific #onassignment",8194,2022-12-16,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/320226343_1122295118482082_9197859700941797003_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Mgmf03cKNsQAX_s0Q8h&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=Mjk5NDY4NzM5NDQ3MTA0ODI2OA%3D%3D.2-ccb7-5&oh=00_AfBpldG_kXY3LD-5DGZGztEFAbBcSuz0BCEshoDSadfAew&oe=64186CC8&_nc_sid=1527a3,imagenpreubaJ6-1.jpg,"Photo by Nat Geo in the Field on December 16, 2022.",6,18,"['#plane', '#wreck', '#underwater', '#marine', '#nature', '#conservation', '#history', '#koror', '#palau', '#micronesia', '#pacific', '#onassignment']",0,0,0,0,0,0,1,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photo by @rubensalgadoescudero | I’m on assignment for @natgeo in Guatemala working on a very exciting story with some of the most experienced archeologists of the Mayan world.
Here, an excavation worker stands at the entrance to a temple from the classic period (450 A.D.)

Follow me @rubensalgadoescudero to see more of the world through my lens.",10966,2022-12-11,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/318822412_702871701168783_6269331661552171544_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=TQnJJj6jVFcAX-o4hCi&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=Mjk5MTA5MDI0ODUyMTI5NDI1Mg%3D%3D.2-ccb7-5&oh=00_AfAnJ4tNsCyHXHwQiCYI4hpFvTNVwjsBQJagwVPqDrybQA&oe=6417CB07&_nc_sid=1527a3,imagenpreubaJ8-1.jpg,"Photo by Nat Geo in the Field on December 11, 2022.",8,19,[],0,0,0,0,0,1,0,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photos by @renan_ozturk | Words by @freddiewilkinson

Not exactly a three hour tour!!!

We’re slowly coming back to normal life as we depart the Falkland Islands after an unforgettable voyage to the remote, mysterious South Sandwich Islands in the South Atlantic Ocean.

It all began earlier this year, when Dr. Emma Nicholson decided to answer the siren call of Mt. Michael, a ~ 900 meter unclimbed volcano located on a tiny speck of ash and rock known as Saunders Island. For more than twenty years, volcanologists have speculated about the strange thermal anomaly visible in satellite imagery that seems to emanate from within Michael’s crater. The heat signature, which at times has indicated surface temperatures of more than 1000 degrees C, was suggestive of molten lava close to the Earth’s surface — perhaps even one of nature’s rarest phenomena and volcanologists’ most valuable natural laboratory, an active lava lake. But because the volcanic gases constantly exiting the crater mix with the region’s infamous weather conditions to create a witch’s brew of sulfur dioxide plume, cloud, and storm — getting a clear-eyed look into the crater is virtually impossible from space. And, thanks to Saunders Island’s location, directly downwind of the Drake Passage at 57 degrees south and 1300 nm from the closest port, getting there the old fashioned way is a wee-bit inconvenient.

You might say Emma’s dream was to explore this uncharted volcano, maybe even “discover” a lava lake. But she (like all good field scientists) prefers another term: ground-truthing.

What Emma didn’t immediately reveal is that more people have been to the moon than had set foot on Saunders Island… and now we know why. Stay-tuned for the #LavaSandwichExpedition

Photo #2 ‘thermal anomaly’ sat image: copernicus_eu sentinelhub
Previous research:
2018 paper: alexburton johnson, danielle grayuk
2001 paper: 🙈#britishantarcticsurvey Thomas Lachlan-Cope, John Smellie",8996,2022-12-11,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/318766404_1318150102320823_1331226466090154280_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-zZsegdnK_wAX_WnoBr&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=Mjk5MDcxNzA5Njk4ODc0MDc1OA%3D%3D.2-ccb7-5&oh=00_AfBATDGNj_jkmGgUmbK8TDYudo2dgfLe9u3piZ6RhUDOIg&oe=64186142&_nc_sid=1527a3,imagenpreubaJ9-1.jpg,"Photo by Nat Geo in the Field on December 10, 2022.",9,6,"['#LavaSandwichExpedition', '#2']",0,0,0,0,0,0,1,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photos by @renan_ozturk | Words by @freddiewilkinson

Not exactly a three hour tour!!!

We’re slowly coming back to normal life as we depart the Falkland Islands after an unforgettable voyage to the remote, mysterious South Sandwich Islands in the South Atlantic Ocean.

It all began earlier this year, when Dr. Emma Nicholson decided to answer the siren call of Mt. Michael, a ~ 900 meter unclimbed volcano located on a tiny speck of ash and rock known as Saunders Island. For more than twenty years, volcanologists have speculated about the strange thermal anomaly visible in satellite imagery that seems to emanate from within Michael’s crater. The heat signature, which at times has indicated surface temperatures of more than 1000 degrees C, was suggestive of molten lava close to the Earth’s surface — perhaps even one of nature’s rarest phenomena and volcanologists’ most valuable natural laboratory, an active lava lake. But because the volcanic gases constantly exiting the crater mix with the region’s infamous weather conditions to create a witch’s brew of sulfur dioxide plume, cloud, and storm — getting a clear-eyed look into the crater is virtually impossible from space. And, thanks to Saunders Island’s location, directly downwind of the Drake Passage at 57 degrees south and 1300 nm from the closest port, getting there the old fashioned way is a wee-bit inconvenient.

You might say Emma’s dream was to explore this uncharted volcano, maybe even “discover” a lava lake. But she (like all good field scientists) prefers another term: ground-truthing.

What Emma didn’t immediately reveal is that more people have been to the moon than had set foot on Saunders Island… and now we know why. Stay-tuned for the #LavaSandwichExpedition

Photo #2 ‘thermal anomaly’ sat image: copernicus_eu sentinelhub
Previous research:
2018 paper: alexburton johnson, danielle grayuk
2001 paper: 🙈#britishantarcticsurvey Thomas Lachlan-Cope, John Smellie",8996,2022-12-11,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/318877146_142925048541451_5897172502759738874_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=KUU5RS6E8qUAX_F8rdE&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=Mjk5MDcxNzA5Njk5NzE1NDY2Nw%3D%3D.2-ccb7-5&oh=00_AfAM6sgl_3QwrNalVf36di9bYdRPlYMMcCJE_3WWWZrdiQ&oe=6417866A&_nc_sid=1527a3,imagenpreubaJ9-2.jpg,"Photo shared by Nat Geo in the Field on December 10, 2022 tagging @renan_ozturk.",9,6,"['#LavaSandwichExpedition', '#2']",0,0,0,0,0,0,1,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photos by @renan_ozturk | Words by @freddiewilkinson

Not exactly a three hour tour!!!

We’re slowly coming back to normal life as we depart the Falkland Islands after an unforgettable voyage to the remote, mysterious South Sandwich Islands in the South Atlantic Ocean.

It all began earlier this year, when Dr. Emma Nicholson decided to answer the siren call of Mt. Michael, a ~ 900 meter unclimbed volcano located on a tiny speck of ash and rock known as Saunders Island. For more than twenty years, volcanologists have speculated about the strange thermal anomaly visible in satellite imagery that seems to emanate from within Michael’s crater. The heat signature, which at times has indicated surface temperatures of more than 1000 degrees C, was suggestive of molten lava close to the Earth’s surface — perhaps even one of nature’s rarest phenomena and volcanologists’ most valuable natural laboratory, an active lava lake. But because the volcanic gases constantly exiting the crater mix with the region’s infamous weather conditions to create a witch’s brew of sulfur dioxide plume, cloud, and storm — getting a clear-eyed look into the crater is virtually impossible from space. And, thanks to Saunders Island’s location, directly downwind of the Drake Passage at 57 degrees south and 1300 nm from the closest port, getting there the old fashioned way is a wee-bit inconvenient.

You might say Emma’s dream was to explore this uncharted volcano, maybe even “discover” a lava lake. But she (like all good field scientists) prefers another term: ground-truthing.

What Emma didn’t immediately reveal is that more people have been to the moon than had set foot on Saunders Island… and now we know why. Stay-tuned for the #LavaSandwichExpedition

Photo #2 ‘thermal anomaly’ sat image: copernicus_eu sentinelhub
Previous research:
2018 paper: alexburton johnson, danielle grayuk
2001 paper: 🙈#britishantarcticsurvey Thomas Lachlan-Cope, John Smellie",8996,2022-12-11,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/319282882_893247295362143_265660608977217419_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=AKV3XqyLswgAX9U1mlQ&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=Mjk5MDcxNzA5NzAwNTQ1NzQ5MQ%3D%3D.2-ccb7-5&oh=00_AfDMn1IYt9YV_z3rXbdqJu2BOvWXREgUBiCsyQxoAS6yDQ&oe=6417A12A&_nc_sid=1527a3,imagenpreubaJ9-3.jpg,"Photo by Nat Geo in the Field on December 10, 2022.",9,6,"['#LavaSandwichExpedition', '#2']",0,0,0,0,1,0,0,0
natgeointhefield,Nat Geo in the Field,"What does it take to create a @natgeo photograph?
natgeo.com/inthefield
natgeoexpeditions, natgeoyourshot, natgeoadventure y 9 más siguen esta cuenta",27850.0,15900000,5,"Photos by @renan_ozturk | Words by @freddiewilkinson

Not exactly a three hour tour!!!

We’re slowly coming back to normal life as we depart the Falkland Islands after an unforgettable voyage to the remote, mysterious South Sandwich Islands in the South Atlantic Ocean.

It all began earlier this year, when Dr. Emma Nicholson decided to answer the siren call of Mt. Michael, a ~ 900 meter unclimbed volcano located on a tiny speck of ash and rock known as Saunders Island. For more than twenty years, volcanologists have speculated about the strange thermal anomaly visible in satellite imagery that seems to emanate from within Michael’s crater. The heat signature, which at times has indicated surface temperatures of more than 1000 degrees C, was suggestive of molten lava close to the Earth’s surface — perhaps even one of nature’s rarest phenomena and volcanologists’ most valuable natural laboratory, an active lava lake. But because the volcanic gases constantly exiting the crater mix with the region’s infamous weather conditions to create a witch’s brew of sulfur dioxide plume, cloud, and storm — getting a clear-eyed look into the crater is virtually impossible from space. And, thanks to Saunders Island’s location, directly downwind of the Drake Passage at 57 degrees south and 1300 nm from the closest port, getting there the old fashioned way is a wee-bit inconvenient.

You might say Emma’s dream was to explore this uncharted volcano, maybe even “discover” a lava lake. But she (like all good field scientists) prefers another term: ground-truthing.

What Emma didn’t immediately reveal is that more people have been to the moon than had set foot on Saunders Island… and now we know why. Stay-tuned for the #LavaSandwichExpedition

Photo #2 ‘thermal anomaly’ sat image: copernicus_eu sentinelhub
Previous research:
2018 paper: alexburton johnson, danielle grayuk
2001 paper: 🙈#britishantarcticsurvey Thomas Lachlan-Cope, John Smellie",8996,2022-12-11,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/318783914_1140802833237818_4963432702450785414_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=7O1tZ9MKwf8AX_dW2Bl&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=Mjk5MDcxNzA5Njk5NzAyOTkwNw%3D%3D.2-ccb7-5&oh=00_AfC9ZxZ60DgAWD6_iaBkH2FjxgZEd3VkauW7xnteGcXOXg&oe=64170FA0&_nc_sid=1527a3,imagenpreubaJ9-4.jpg,"Photo shared by Nat Geo in the Field on December 10, 2022 tagging @renan_ozturk, and @carla.perez.ec.",9,6,"['#LavaSandwichExpedition', '#2']",0,0,0,0,0,0,1,0
