pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado,ph_hora,ph_hashtags,ph_persona,ph_naturaleza,ph_animal,ph_text,ph_R,ph_G,ph_B,ph_WB
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photo by TC Lin @taominglin | Passengers on a bus in Taipei, Taiwan. #YourShotPhotographer #Taiwan #Taipei",3783,2023-03-13,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/335548058_777112640340921_2575595787652293958_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=qi9qovWc2AIAX92kKeW&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NzgyNTMxMDU3MDMxNjg5Mw%3D%3D.2-ccb7-5&oh=00_AfB1M9wynvU7vXCwkzOjr6pzg29MtoAf-s1fZ_O0OmMPQQ&oe=6416CC6E&_nc_sid=1527a3,imagenpreubaF1-1.jpg,"Photo by National Geographic Your Shot on March 13, 2023. May be an image of 5 people, child, people sitting and indoor.",1,21,"['#YourShotPhotographer', '#Taiwan', '#Taipei']",1,0,0,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photo by @irina_sigl_photography | I photographed these beautiful beech trees in Jasmund National Park on the island of Rügen, part of a UNESCO World Heritage site. If you look at them from below, you can see that their tops never touch, as if they’ve agreed to keep a respectful distance from each other and still be close. This interesting phenomenon is called crown shyness. Nikon Z7, 14mm, f8, 1/1000s, ISO200. #YourShotPhotographer #Rügen",24923,2023-03-12,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/330990800_900227344643063_8862606172243473961_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=X_gHBrUL5lEAX8gVNxV&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1Njk0OTU1MTg3MzI3MzIwMg%3D%3D.2-ccb7-5&oh=00_AfDwboTZiMx0DCdzOT5xclD_az3Bc1djZbTMTzqSwmzJ4A&oe=641635FC&_nc_sid=1527a3,imagenpreubaF2-1.jpg,"Photo by National Geographic Your Shot on March 12, 2023. May be an image of tree, nature and sky.",2,16,"['#YourShotPhotographer', '#Rügen']",0,1,0,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photo by Gaanesh Prasad @gp_canon | Fly High | Captured this frame at an air show. I was trying to shoot the aerobatics connecting with the lines in the foreground. Suddenly a man appeared in the frame. It was a decisive moment, and I waited for the right time to hit the shutter. #yourshotphotographer #Australia #Airshow #decisive",14024,2023-03-11,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/332170496_188407170585979_8890279704771302237_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=9i1FOI6h6s8AX8kT9lI&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NjI1NDk2OTk1NTA1NjI0NA%3D%3D.2-ccb7-5&oh=00_AfC76RyDqdwy12Z9JEAn5odY5LbkHnVsoWaaIxcEei-uZQ&oe=6415DC45&_nc_sid=1527a3,imagenpreubaF3-1.jpg,"Photo by National Geographic Your Shot on March 11, 2023. May be a black-and-white image of 1 person and outdoors.",3,17,"['#yourshotphotographer', '#Australia', '#Airshow', '#decisive']",1,0,0,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photo by Doug Gimesy @doug_gimesy| A Rakali From Any Angle | Meet Hippo, a 10- to 14-day-old rakali (Hydromys chrysogaster) at Mount Gambier Wildlife Carer. Rakalis are freshwater amphibious rodents native to Australia. Hippo was rescued after being spotted clinging to a bed of weeds floating down the Murray River after floods in South Australia. At the time she weighed just 63 grams (two ounces). With her umbilical cord still attached and her eyes closed, she was probably only a few days old. Though this is maybe not the most flattering angle, what I love about this image is that it shows two very defining features of rakalis—webbed hind feet and a long tail with a light-colored tip that will become white in adulthood. Taken under the supervision of a wildlife expert. #YourShotPhotographer #rakali #portrait #mammal",5463,2023-03-11,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/333004446_585228830191138_8144545396724586958_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=PcbTQRU6ROQAX_kIkwL&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NTc3MTc4MjQ2ODU3NzY4NQ%3D%3D.2-ccb7-5&oh=00_AfDkggcqdxoPajRDTDJGtmsIoJTJaKtG8x9v8Qvu7O56Pw&oe=6417084F&_nc_sid=1527a3,imagenpreubaF4-1.jpg,"Photo by National Geographic Your Shot on March 10, 2023.",4,01,"['#YourShotPhotographer', '#rakali', '#portrait', '#mammal']",0,0,0,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photo by John Barton @johnnyjungle | In Indonesia's Mentawai Islands, two surfers float at the edge of the reef to take in the majestic sunset. #YourShotPhotographer",12254,2023-03-10,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334779867_147533344885560_6182985740488201115_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=PK-A5999R6oAX_RRshU&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NTA0NzEwMzg0NDUzMTU1MA%3D%3D.2-ccb7-5&oh=00_AfCIyJjSpOyfH9Wptptk1f7z9hx6aNp8IVpIVFZiLW-szg&oe=6416CA37&_nc_sid=1527a3,imagenpreubaF5-1.jpg,"Photo by National Geographic Your Shot on March 09, 2023. May be an image of 1 person, ocean and nature.",5,01,['#YourShotPhotographer'],1,1,0,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photos and video by @GretchenKayStuart | The endangered Old Irish goat arrived in Ireland during the Neolithic Age approximately 5,000 years ago. Over the years the goats were replaced by modern breeds, and only a small number of escaped individuals, who formed wild herds, remained. Due to their impressive horns (Photo 1), the wild goats became a target for trophy hunters, further dwindling the population. Ireland was on track to lose this important part of its heritage to extinction.

In 2021, wildfires fueled by gorse—a flammable, invasive, yellow-flowering shrub—burned for a month and a half in the Dublin suburb of Howth, coming dangerously close to residential neighborhoods (Photo 2). Gorse's dense, prickly nature makes it difficult to manage, but it’s a favorite food of the Old Irish goat, so a brilliant plan took shape …

The Old Irish Goat Society hired herder Melissa Jeuken (Photo 3) and established a conservation grazing program, offering the goats protection while allowing them to roam freely and eat their preferred food in locations at high risk for wildfire.

The goats have made fast work of stripping gorse down to its branches, leaving behind only what is out of reach (Photo 4).

With the success of the conservation grazing program and a new purpose for the goats, the government Department of Agriculture, Food and the Marine authorized the Old Irish Goat Society to establish a breeding program and ease the threat of extinction. The goats are DNA tested for genetic integrity before becoming part of the breeding herds.

The work of Jeuken and the Old Irish Goat Society will serve as an example for future conservation grazing programs to be established nationwide.

Swipe to see the video where Jueken calls to a grazing herd, and they emerge from the gorse. “I think this project is neither led by human nor goat but is a joint effort to understand and work together,"" she says. #OldIrishGoatSociety #OldIrishGoat #yourshotphotographer",10896,2023-03-08,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334331591_737434134459276_901055592006374145_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=0nPy2DSY4d0AX8iBrmS&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NDEyNTk0NDgwMjMyMjYxMA%3D%3D.2-ccb7-5&oh=00_AfApLOqrO7hFhXkR66qhHsSDhXkXUOpG6VNH5yvwOs2J7A&oe=64170136&_nc_sid=1527a3,imagenpreubaF6-1.jpg,"Photo by National Geographic Your Shot on March 08, 2023. May be an image of nature.",6,18,"['#OldIrishGoatSociety', '#OldIrishGoat', '#yourshotphotographer']",0,1,0,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photos and video by @GretchenKayStuart | The endangered Old Irish goat arrived in Ireland during the Neolithic Age approximately 5,000 years ago. Over the years the goats were replaced by modern breeds, and only a small number of escaped individuals, who formed wild herds, remained. Due to their impressive horns (Photo 1), the wild goats became a target for trophy hunters, further dwindling the population. Ireland was on track to lose this important part of its heritage to extinction.

In 2021, wildfires fueled by gorse—a flammable, invasive, yellow-flowering shrub—burned for a month and a half in the Dublin suburb of Howth, coming dangerously close to residential neighborhoods (Photo 2). Gorse's dense, prickly nature makes it difficult to manage, but it’s a favorite food of the Old Irish goat, so a brilliant plan took shape …

The Old Irish Goat Society hired herder Melissa Jeuken (Photo 3) and established a conservation grazing program, offering the goats protection while allowing them to roam freely and eat their preferred food in locations at high risk for wildfire.

The goats have made fast work of stripping gorse down to its branches, leaving behind only what is out of reach (Photo 4).

With the success of the conservation grazing program and a new purpose for the goats, the government Department of Agriculture, Food and the Marine authorized the Old Irish Goat Society to establish a breeding program and ease the threat of extinction. The goats are DNA tested for genetic integrity before becoming part of the breeding herds.

The work of Jeuken and the Old Irish Goat Society will serve as an example for future conservation grazing programs to be established nationwide.

Swipe to see the video where Jueken calls to a grazing herd, and they emerge from the gorse. “I think this project is neither led by human nor goat but is a joint effort to understand and work together,"" she says. #OldIrishGoatSociety #OldIrishGoat #yourshotphotographer",10896,2023-03-08,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334271852_497378292608191_2343575342664500908_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=BIocVhGewjIAX-bJxcL&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NDEyNTk0MTcxNTM0MzIyNw%3D%3D.2-ccb7-5&oh=00_AfDnk2l3JoRsSkwD7cpXf1iRXLLBhH_4Togl8wq_zo1dmA&oe=641605D9&_nc_sid=1527a3,imagenpreubaF6-2.jpg,"Photo by National Geographic Your Shot on March 08, 2023. May be an image of 1 person, standing and nature.",6,18,"['#OldIrishGoatSociety', '#OldIrishGoat', '#yourshotphotographer']",1,1,0,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photos and video by @GretchenKayStuart | The endangered Old Irish goat arrived in Ireland during the Neolithic Age approximately 5,000 years ago. Over the years the goats were replaced by modern breeds, and only a small number of escaped individuals, who formed wild herds, remained. Due to their impressive horns (Photo 1), the wild goats became a target for trophy hunters, further dwindling the population. Ireland was on track to lose this important part of its heritage to extinction.

In 2021, wildfires fueled by gorse—a flammable, invasive, yellow-flowering shrub—burned for a month and a half in the Dublin suburb of Howth, coming dangerously close to residential neighborhoods (Photo 2). Gorse's dense, prickly nature makes it difficult to manage, but it’s a favorite food of the Old Irish goat, so a brilliant plan took shape …

The Old Irish Goat Society hired herder Melissa Jeuken (Photo 3) and established a conservation grazing program, offering the goats protection while allowing them to roam freely and eat their preferred food in locations at high risk for wildfire.

The goats have made fast work of stripping gorse down to its branches, leaving behind only what is out of reach (Photo 4).

With the success of the conservation grazing program and a new purpose for the goats, the government Department of Agriculture, Food and the Marine authorized the Old Irish Goat Society to establish a breeding program and ease the threat of extinction. The goats are DNA tested for genetic integrity before becoming part of the breeding herds.

The work of Jeuken and the Old Irish Goat Society will serve as an example for future conservation grazing programs to be established nationwide.

Swipe to see the video where Jueken calls to a grazing herd, and they emerge from the gorse. “I think this project is neither led by human nor goat but is a joint effort to understand and work together,"" she says. #OldIrishGoatSociety #OldIrishGoat #yourshotphotographer",10896,2023-03-08,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/332238610_935094471248487_3801074019667169335_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=aMHLaquec2sAX9JpXcj&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NDEyNTk1MzQzNDE2NjI2OA%3D%3D.2-ccb7-5&oh=00_AfDbBfDeGbIEnc5lLIAC6VdOaWNSyB4ZYsioVyLpVFRkrA&oe=6415D935&_nc_sid=1527a3,imagenpreubaF6-3.jpg,"Photo by National Geographic Your Shot on March 08, 2023. May be an image of nature and tree.",6,18,"['#OldIrishGoatSociety', '#OldIrishGoat', '#yourshotphotographer']",0,1,0,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photos and video by @GretchenKayStuart | The endangered Old Irish goat arrived in Ireland during the Neolithic Age approximately 5,000 years ago. Over the years the goats were replaced by modern breeds, and only a small number of escaped individuals, who formed wild herds, remained. Due to their impressive horns (Photo 1), the wild goats became a target for trophy hunters, further dwindling the population. Ireland was on track to lose this important part of its heritage to extinction.

In 2021, wildfires fueled by gorse—a flammable, invasive, yellow-flowering shrub—burned for a month and a half in the Dublin suburb of Howth, coming dangerously close to residential neighborhoods (Photo 2). Gorse's dense, prickly nature makes it difficult to manage, but it’s a favorite food of the Old Irish goat, so a brilliant plan took shape …

The Old Irish Goat Society hired herder Melissa Jeuken (Photo 3) and established a conservation grazing program, offering the goats protection while allowing them to roam freely and eat their preferred food in locations at high risk for wildfire.

The goats have made fast work of stripping gorse down to its branches, leaving behind only what is out of reach (Photo 4).

With the success of the conservation grazing program and a new purpose for the goats, the government Department of Agriculture, Food and the Marine authorized the Old Irish Goat Society to establish a breeding program and ease the threat of extinction. The goats are DNA tested for genetic integrity before becoming part of the breeding herds.

The work of Jeuken and the Old Irish Goat Society will serve as an example for future conservation grazing programs to be established nationwide.

Swipe to see the video where Jueken calls to a grazing herd, and they emerge from the gorse. “I think this project is neither led by human nor goat but is a joint effort to understand and work together,"" she says. #OldIrishGoatSociety #OldIrishGoat #yourshotphotographer",10896,2023-03-08,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334497618_123901390471754_8155304099341720230_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HQgaRsmdzYwAX_ItPqu&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NDEyNTk0NDQyNDg1NjEwOQ%3D%3D.2-ccb7-5&oh=00_AfAT_8ctkMSWG8j5KaNvyG4BJsA4sZh4LcPbHZCHw19i7w&oe=6416D564&_nc_sid=1527a3,imagenpreubaF6-4.jpg,"Photo by National Geographic Your Shot on March 08, 2023. May be an image of animal and nature.",6,18,"['#OldIrishGoatSociety', '#OldIrishGoat', '#yourshotphotographer']",0,1,1,0,0,0,0,0
natgeoyourshot,National Geographic Your Shot,"We are Your Shot — @natgeo's photo community. Let's tell stories together. #yourshotphotographer
on.natgeo.com/poyphotocontest
natgeoexpeditions, natgeotv, natgeoadventure y 10 más siguen esta cuenta",27850.0,6600000,82,"Photo by Maria Russo @mariaaaugust | Rays of sun cast a soft light over bluffs in Encinitas, California.
My settings were f/11, 1/640 sec, ISO 250, 85mm. #yourshotphotographer",14531,2023-03-07,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/332909389_3495695800650414_6317551634333257561_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=WJj0zZ-ukS4AX9HtxhA&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1MzUzNzA1OTg0NzMzNTMxOQ%3D%3D.2-ccb7-5&oh=00_AfCMqZlf2MJm5nNHMtQ88u_QZUETlZqsw9thQ5GuD38Ecw&oe=64176A9D&_nc_sid=1527a3,imagenpreubaF7-1.jpg,"Photo by National Geographic Your Shot on March 07, 2023. May be an image of ocean and nature.",7,23,['#yourshotphotographer'],0,1,0,0,0,0,0,0
