pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado,ph_hora,ph_hashtags,ph_persona,ph_naturaleza,ph_animal,ph_text,ph_R,ph_G,ph_B,ph_WB
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photos by @Andy_Best | It's our fourth winter in Mexico, meaning we'll miss the snow again—seen here near Aspen, Colorado. Safe to say this is our last warm winter. The Gram keeps my feed full of ""earn your turn"" enthusiasts, and it's killing me this year. The kiddos and I are loving the beach but dying for snow.",14326,2023-03-13,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/335629843_546902237541960_5355236911257787158_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=fbMMDWSPr1cAX-5fAfS&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NzcwNDUxMTkwNTUwNTg1Mg%3D%3D.2-ccb7-5&oh=00_AfAbuRLLzCjjA0hs-N_tL4hcvPr6CfZ0EesRiaWkx0DHKA&oe=6415FE6B&_nc_sid=1527a3,imagenpreubaD1-1.jpg,"Photo by National Geographic Adventure on March 13, 2023. May be an image of nature.",1,17,[],0,1,0,0,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photos by @Andy_Best | It's our fourth winter in Mexico, meaning we'll miss the snow again—seen here near Aspen, Colorado. Safe to say this is our last warm winter. The Gram keeps my feed full of ""earn your turn"" enthusiasts, and it's killing me this year. The kiddos and I are loving the beach but dying for snow.",14326,2023-03-13,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/335572183_702560771660751_1046131300342614722_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Fble-qZaKAAAX8qOEPU&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NzcwNDUxMTM4NTU3MTE3NA%3D%3D.2-ccb7-5&oh=00_AfDp_310gQ1umqGF1k8nYhJM4BI-4yid58-_j5tBT_yLew&oe=6415C878&_nc_sid=1527a3,imagenpreubaD1-2.jpg,"Photo by National Geographic Adventure on March 13, 2023. May be an image of nature.",1,17,[],0,1,0,0,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photo by Michael Clark @michaelclarkphoto | Kai Lenny dropping into a bomb of a wave at Peahi, aka Jaws, on the north shore of Maui, Hawaii.
#jaws #peahi #bigwavesurfing #maui",9509,2023-03-12,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/335902508_185332044250510_8848149568343459265_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=7ukz3KUQf0oAX9XP-VI&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1Njk3OTc0Mjc5Mjk4MzIwNg%3D%3D.2-ccb7-5&oh=00_AfBuivhsf8KfNdY37hhKqicKDu8o6fSRyW4pqOK4SWomGQ&oe=6416B8B4&_nc_sid=1527a3,imagenpreubaD2-1.jpg,"Photo by National Geographic Adventure on March 12, 2023. May be an image of 3 people, ocean and nature.",2,17,"['#jaws', '#peahi', '#bigwavesurfing', '#maui']",1,1,0,0,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photo by @TaraKerzhner | Baby on board. @paigeclaassen was 35 weeks along and still keeping it casual with those pinkies up on Andrology, a rock face in Colorado's Estes Park Valley. The climb is graded a difficult 5.12.",11353,2023-03-11,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334575901_1383807295797288_9190938261002480417_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=pvz1oMiScvMAX9lFiew&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NjI1NDk3MDg1Mjc1NDE0NA%3D%3D.2-ccb7-5&oh=00_AfBuAL_4zj8weNi-Npka773tSUtb-lYHG10LStPoYwKSnA&oe=641695F5&_nc_sid=1527a3,imagenpreubaD3-1.jpg,"Photo by National Geographic Adventure on March 11, 2023. May be an image of 1 person and nature.",3,17,[],1,1,0,0,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photo by @praveenjayakaran | @magarkayak1 performs freestyle in a playboat during the Malabar River festival in Kerala, India. The monsoon is here, and I can't wait to get back on the river once again!
#whitewaterkayaking #kayakaing #keralariver #playboat #outdooradventures",6695,2023-03-10,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/332097026_2383382081810518_2321581652700301336_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jhguE5BYNgUAX9Fndv4&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NTUzMDI1ODMyMjA3MjcwOQ%3D%3D.2-ccb7-5&oh=00_AfBoUV5Qc9NcQIGJRWBWPLJjZ_cgj4HZPi7JQLyFOHkiyQ&oe=641605F1&_nc_sid=1527a3,imagenpreubaD4-1.jpg,"Photo by National Geographic Adventure on March 10, 2023. May be an image of 1 person, body of water and nature.",4,17,"['#whitewaterkayaking', '#kayakaing', '#keralariver', '#playboat', '#outdooradventures']",1,1,0,0,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photo by Paul Zizka @paulzizkaphoto | An above- and underwater perspective of Inussuit Tasersuat, also known as the Great Lake of Giants, in Greenland. The hours spent paddling on the lake and getting know it intimately were pure magic.",18179,2023-03-09,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/334721666_632723452026898_3246410971039052025_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=K59SmYf-aTkAX-tqFID&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NDgwNTQwODQ5Mzg4MTg1MA%3D%3D.2-ccb7-5&oh=00_AfDTqTQ3J-NM88J0plgUt6GYgtbs_IRIT6NZfItvutItNQ&oe=6416E7B5&_nc_sid=1527a3,imagenpreubaD5-1.jpg,"Photo by National Geographic Adventure on March 09, 2023. May be an image of 1 person, lake and nature.",5,17,[],1,1,0,0,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photo by @biancagermain | Skier @mike_poleto makes use of a rare period of low avalanche danger, and years of avalanche education, to enjoy Colorado.",25349,2023-03-08,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334541369_1273639490251783_6175944514808633990_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=aPqFw4wJKnkAX9yfo7v&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NDA4MDY0NzM5MjA3NDI1Mg%3D%3D.2-ccb7-5&oh=00_AfDmmaMmomD3_XUaGNCDoACBMfXvO2LHa0ac4rhdO3d39w&oe=64167CF7&_nc_sid=1527a3,imagenpreubaD6-1.jpg,"Photo by National Geographic Adventure on March 08, 2023. May be an image of 1 person, mountain and nature.",6,17,[],1,1,0,0,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Read the full story at the link in bio.

The Upper Midwest once teemed with fiery geologic activity. You can still see traces of it in cascading waterfalls, red sandstone sea caves, and towering cliffs.

Photograph by David Guttenfelder @dguttenfelder",28584,2023-03-07,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333475946_669133694987526_8093011688320003827_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=cbZT1F2n3JYAX8s0uQg&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1MzUxMTUxNTgxMzg0ODUxNA%3D%3D.2-ccb7-5&oh=00_AfBJCFvs0KTWDxmnh4rezO5hxYTHogl3BIpznByjQ95Z3g&oe=64174C52&_nc_sid=1527a3,imagenpreubaD7-1.jpg,"Photo shared by National Geographic Travel on March 07, 2023 tagging @natgeoadventure. May be an image of text that says 'Lake Superior is home to a billion-year-old volcanic mystery. Explore it yourself.'.",7,22,[],0,0,0,1,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photo by @sofia_jaramillo5 | Skiers under a bluebird sky work their way up the skin track on Wyoming's Togwotee Pass. For more adventure images from around the world, follow @sofia_jaramillo5 #skiing #snow #backcountryskiing",13111,2023-03-07,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/332625386_1574544349717731_7874262552681287505_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=PE2bnMDwcL8AX_eXZCz&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1MzM1NTg2MjAzMDU4NjkwMQ%3D%3D.2-ccb7-5&oh=00_AfBkpiJFzRGpHoScR-tidlmdHNonYFsJul8SF_zv3Q6CRQ&oe=6415F9D5&_nc_sid=1527a3,imagenpreubaD8-1.jpg,"Photo by National Geographic Adventure on March 07, 2023. May be an image of 1 person, nature, tree and snow.",8,17,"['#skiing', '#snow', '#backcountryskiing']",1,1,0,0,0,0,0,0
natgeoadventure,National Geographic Adventure,"Featuring the world's best adventure photographers, athletes, and trips.
on.natgeo.com/natgeoadventure
natgeoexpeditions, natgeotv, insidenatgeo y 7 más siguen esta cuenta",27850.0,9500000,77,"Photo by Corey Rich @coreyrichproductions | We can't control our age, but we can keep our minds young. A great way to do just that is to explore new cliffs and hang out in wild places with new friends. Here's my buddy Zach Fletcher @fletch.zach on another new route somewhere in the Sierras with Jack Wurster @jackwurster on the belay.",7086,2023-03-06,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333236691_1345238592714278_8399099200513709651_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=mNl_4CMFuzMAX8A1V8U&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1MjYzMTA4OTE1MjM4NjE0OQ%3D%3D.2-ccb7-5&oh=00_AfCjwGndlQTxpFoeGqh3N0-AwnCeE7q9p1iKmgQPTyvDYQ&oe=641690B2&_nc_sid=1527a3,imagenpreubaD9-1.jpg,"Photo by National Geographic Adventure on March 06, 2023. May be an image of 2 people and nature.",9,17,[],1,1,0,0,0,0,0,0
