pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado,ph_hora,ph_hashtags,ph_persona,ph_naturaleza,ph_animal,ph_text,ph_R,ph_G,ph_B,ph_WB
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Un buceador nada bajo un gran dosel de algas sargassum (sargazo).⁣
⁣
La mayoría de las macroalgas viven adheridas al fondo del mar con sus raíces arraigadas a las profundidades, pero existen algunas que poseen vesículas de gas, un mecanismo de adaptación para mejorar la fotosíntesis y que, además, les permiten pasar su vida flotando. ⁣
⁣
Muchas de ellas poseen texturas duras y con cuerpos robustos que las ayudan a sobrevivir ante las fuertes corrientes. Una de sus características principales es la facilidad que tienen para crecer, siendo capaces de duplicar su biomasa en menos de 20 días si las condiciones son favorables.⁣
⁣
Mientras que la acumulación incontrolada de estas algas resulta tóxica en las regiones costeras, en altamar cumplen un papel muy importante en el equilibrio del ecosistema marino. Estas mantas de algas son un ecosistema único que sirve de alimentación y refugio para centenares de especies, algunas de ellas únicas de ese hábitat. Además, sirven como una plataforma para la protección y el sustento de la fauna marina.⁣
⁣
📸: David Doubilet | Nat Geo Image Collection.",564,2023-03-15,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/336066642_557805633121661_186898351433594299_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=_Wui42wOf38AX_Cn5sj&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1ODk0NjUwODQzNTc0NzUyNw%3D%3D.2-ccb7-5&oh=00_AfC4kjN1XGj5vIhMWHI4yCo1aEAx0BYRIcX3vksBUxflaA&oe=64175E78&_nc_sid=1527a3,imagenpreubaK4-1.jpg,"Photo by National Geographic España on March 15, 2023. May be an image of nature.",4,10,[],0,1,0,0,0,1,0,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Rock of Cashel, condado de Tipperary, Munster, Irlanda.⁣
⁣
Muchos dicen que para entender Irlanda hay que conocer la historia de Rock of Cashel, también conocida como la roca de San Patricio o Carraig Phádraig. Antiguos reyes, santos patrones y un extenso legado cuentan la historia y mitología de este lugar. Un lugar rodeado de cuentos antiguos, incluyendo la historia de cómo se construyó.⁣
⁣
La historia mitológica que rodea este castillo comienza con la leyenda de San Patricio, quien encontró al diablo de Irlanda y lo persiguió según la leyenda. Para escapar de las garras del Santo, le dio un mordisco a una montaña para poder huir a través de la brecha que había provocado. Y cuando logró escapar de San Patricio, el diablo escupió los restos de las rocas desde sus entrañas, convirtiéndose en la Roca de Cashel. ⁣
⁣
Aquí fue donde los Reyes gaélicos gobernaron durante más de 1.000 años antes de la invasión normanda a finales del siglo XII. Pero a lo largo de los siglos, se han construido varias edificaciones encima de la Roca hasta convertirse en el complejo de estructuras que conforman actualmente tal maravilla, algunos de los cuales aún hoy se conservan. La más antigua de ellas es una torre redonda, que se construyó poco después de que la piedra fuera donada a la iglesia. Una torre construida en 1100 y que se eleva 28 metros por encima del suelo.⁣
⁣
Actualmente, este espectacular conjunto y su miles de años de historia, cobran vida gracias a los guías turísticos que siguen contando las leyendas que allí se encuentran.⁣
⁣
📸: Harrison H. Walker | Nat Geo Image Collection.⁣",605,2023-03-14,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/336052515_594535468976349_1108939160452572495_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=5LtFlTEiHvEAX94QUUY&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1ODIyNjYyOTU3OTYxMTg2Ng%3D%3D.2-ccb7-5&oh=00_AfCMcRt6DDXnvxlCJDwN1nz0-ta8Csl4pZsaePdclSfaeA&oe=641844BB&_nc_sid=1527a3,imagenpreubaK6-1.jpg,"Photo by National Geographic España on March 14, 2023. May be an image of nature and castle.",6,10,[],0,1,0,0,0,1,0,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"De los creadores de Free Solo, Elizabeth Chai Vasarhelyi y Jimmi Chin, ganadores del Oscar al mejor documental en 2018, llega a National Geographic una serie que nos adentra en la preparación mental y física de atletas de élite y aventureros, enfrentándose al miedo, la pérdida y a la madre naturaleza en su versión más extrema. ⁣
⁣
No te pierdas AL FILO DE LO DESCONOCIDO, estreno 18 de marzo a las 12.00 en National Geographic.",617,2023-03-13,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/335930115_698779678713614_6173071521511056167_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=FUUGSPjTfEUAX8hxwlw&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NzY3NTgxMjAwMjYyMzg2NQ%3D%3D.2-ccb7-5&oh=00_AfAjZvlW-FM-h0dANjxGoqlcyiDTJPTAnxV0zh-p6Z02ZQ&oe=64179211&_nc_sid=1527a3,imagenpreubaK7-1.jpg,"Photo by National Geographic España on March 13, 2023. May be an image of 1 person and text that says 'BIENVENIDOS UN MUNDO QUE SUPERA LOS LÍMITES AL FILOGE DESCONOCIDO ESTRENO SÁBADO 18 DE MARZO 12.00 NATIONAL GEOGRAPHIC'.",7,16,[],1,0,0,1,0,1,0,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Un joven coyote macho en la ciudad de Chicago.⁣
⁣
El coyote es uno de esos personajes habituales en los cuentos y tradiciones de los indios norteamericanos al que generalmente describen como un animal inteligente y vivo. Y justo esa viveza que poseen es la que han utilizado para adaptarse al cambiante paisaje de América del Norte.⁣
⁣
Hubo un tiempo en el que vivían principalmente en praderas abiertas y desiertos, pero en la actualidad, se pasean por campos, bosques, parques e incluso estacionamientos. De hecho, han llegado a invadir ciudades como Chicago, Los Ángeles y Nueva York, aunque se les encuentra en prácticamente cualquier rincón de América del Norte.⁣
⁣
Se piensa que las poblaciones de coyotes se encuentran en su momento más álgido. Estos tienen una capacidad de adaptación grandísima y son prácticamente omnívoros, lo que le lleva a cazar conejos, roedores, peces…. Además, podemos decir que son unos comedores oportunistas. Es decir, para sobrevivir también pueden alimentarse de comida de mascotas, basura u otros desperdicios que encuentren a su alrededor en entornos urbanos. Incluso se sabe que cazan ganado de los ranchos cercanos a las ciudades y mascotas, como perros o gatos.⁣
⁣
Por lo que no cabe duda de que son unos colonizadores excelentes, ya que se reproducen con rapidez, se alimentan de cualquier cosa y viven casi en cualquier lugar. Ahora mismo, lo único que les impide llegar hasta Colombia es una densa mancha selvática llamada la Región del Darién. Sin embargo, cámaras trampas ya los han captado dirigiéndose hacia América del Sur.⁣
⁣
📸: Arni Coraldo | Nat Geo Image Collection.",3465,2023-03-13,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334714027_596835858984397_2533575678312416531_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ywHpgM1ESt8AX-u3qlN&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NzQ4NDIyMzkxMzU0NjQ5OA%3D%3D.2-ccb7-5&oh=00_AfAkdkUf87G0SUZgZBNMbOX-D5jREF4Di8zaWzaJRYI_5g&oe=64186B4F&_nc_sid=1527a3,imagenpreubaK8-1.jpg,"Photo by National Geographic España on March 13, 2023. May be an image of skyscraper.",8,9,[],0,0,0,0,1,0,0,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Esta madrugada se celebra la gala de los #Oscars, y en sus 94 ediciones, sólo 3 mujeres lograron el reconocimiento a mejor dirección, pero no fue hasta el 2010 que una mujer obtuvo la preciada estatuilla. Por eso hoy, queremos rendir homenaje a una de las directoras de cine pioneras en el Hollywood de los años 30: Dorothy Arzner.⁣
⁣
Te lo contamos en DESPIERTA TU CURIOSIDAD, el podcast diario de National Geographic donde @luis_quevedo y @mariajoserubio nos descubren los enigmas más insólitos de la historia, la ciencia, el arte, el espacio y la cultura. Porque la ignorancia es aburrida. Ya disponible en Spotify.",324,2023-03-12,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/335641291_895440675121986_1040136179820342936_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ovz3VsTPvJYAX9sIdK7&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NjgwMDA0MzYxNzU2Njk3NQ%3D%3D.2-ccb7-5&oh=00_AfBpNqTE536lxPJFZteLwp1FRSKrSi2CT_dpKOqa-bqGNw&oe=64178FEF&_nc_sid=1527a3,imagenpreubaK9-1.jpg,"Photo by National Geographic España on March 12, 2023. May be an image of 1 person, playing a musical instrument and text that says 'DESPIERTA TU CURIOSIDAD Podcast original de National Geographic DOROTHY ARZNER, LA DIRECTORA DE CINE PIONERA EN EL HOLLYWOOD DE LOS AÑOS 30 ¡Escúchalo ya en Spotify!'.",9,11,"['#Oscars,']",1,0,0,1,1,0,0,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Psilocybe encontradas en el noroeste del Pacífico.⁣
⁣
Las Psilocybe son una especie de hongos psilocibios llamados así debido a sus propiedad enteógenas, o coloquialmente conocidas como mágicas, ya que poseen diferentes sustancias químicas cómo la psilocina y la psilocibina.⁣
⁣
En el vocabulario coloquial de España se les conoce como gotzi, monguis o cucumiellos. Estos pueden alcanzar una altura de 8 a 15 centímetros y sus colores varían bastante, desde blanco casi puro con una mancha dorada en el centro, hasta el café más claro con la misma mancha anaranjada en el centro.⁣
⁣
Las esporas de estos hongos germinan en el estiércol de rumiantes que se encuentren en lugares con sol y durante la época de lluvias. Esta combinación de la fermentación y la descomposición del estiércol con las lluvias y las altas temperaturas, consiguen que de esas esporas crezca el micelio, que luego produce setas. ⁣
⁣
Son la especie de seta alucinógena más extendida del planeta, y se hizo tan popular debido a su fácil acceso y facilidad de cultivo.⁣
⁣
📸: Michael Christopher Brown | Nat Geo Image Collection.",1708,2023-03-12,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/335614805_1249141729352998_8683919494393681120_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=G2D5bPGSK_YAX8bkoL_&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1Njc1NDc1MjM4MjI1MTQwMg%3D%3D.2-ccb7-5&oh=00_AfB3iaA1AUAv915DULWyOHjmVhId3AbRNPHTGAZvOpR5sg&oe=6418A222&_nc_sid=1527a3,imagenpreubaK10-1.jpg,"Photo by National Geographic España on March 12, 2023. May be a closeup of food and nature.",10,9,[],0,1,0,0,1,0,0,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Conoce a las mujeres que rompen los techos de cristal. Exploradoras, científicas, activistas… Estas son las valientes que están cambiando el mundo. Conoce su historia en los mejores documentales en NAT GEO NOW. Consulta la disponibilidad del servicio con tu operador.",518,2023-03-11,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334646225_549394473984397_8777528787761201013_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=lqOQ1yibMiIAX-0fo6E&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NjIyNjI2ODIyNDM0MjM2MQ%3D%3D.2-ccb7-5&oh=00_AfAXMQlz2W_4Q1cHg_x8_FVapoXhwAi46-uKJAj2corLaQ&oe=6418FACD&_nc_sid=1527a3,imagenpreubaK11-1.jpg,"Photo by National Geographic España on March 11, 2023. May be an image of 4 people, people standing and text that says 'EQUAL RIGHTS NOW! NO WE DEMAND AN END POLICE BRUTALITY NOW WE INTEGRATED SCHOOLS von NOW! CITIZENSHEP PLOYRENT NOW! OW!REEDOM REEDOM MUJERES QUE CAMBIARON EL MUNDO NATIONAL GEOGRAPHIC NOW'.",11,16,[],1,0,0,1,1,0,0,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Babuinos reunidos alrededor de una rama en Amboseli, Kenia.⁣
⁣
Al contrario que los humanos, los babuinos ofrecen a los investigadores la posibilidad de observar un desarrollo vital en alta velocidad. Las hembras de babuinos maduran a la edad de unos cuatro años, tienen sus primeras crías a la edad de seis, y mueren a la edad de 27 años si llegan a la edad adulta (la vida adulta media es de 18 años).⁣
⁣
El trabajo realizado durante el último medio siglo por el Amboseli Baboon, un proyecto de investigación sobre el Babuino de Amboseli, está reuniendo datos de observación y genéticos que pueden revelar mucho sobre el proceso de envejecimiento. Por ahora, el equipo de Ambsoeli ha documentado meticulosamente las vidas de más de 1.500 babuinos a través de ocho generaciones, con una novena empezando a nacer.⁣
⁣
El proyecto se remonta a 1963, cuando los biólogos Stuart y Jeanne Altmann visitaron un safari que ahora es el Parque Nacional de Amboseli para observar las poblaciones de babuinos para la investigación de Stuart sobre comunicación entre primates. En 1971, la pareja volvió a Amboseli y empezó a estudiar en profundidad el ecosistema, centrándose en los babuinos que vivían en las tierras comunales de los maasai.⁣
⁣
📸: Nicole Sobecki | Nat Geo Image Collection.",966,2023-03-11,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/333290824_221862793624809_2542495107585018564_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=MYOKPPTQjl0AX-oA0sw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA1NjAyOTk4NzQ3MjM2NDY0OA%3D%3D.2-ccb7-5&oh=00_AfCKY_f815uRGpP6uYUG43j_JVzMvnTogxdzA2_ohS8zRw&oe=6418A832&_nc_sid=6136e7,imagenpreubaK13-1.jpg,"Photo by National Geographic España on March 11, 2023. May be an image of nature.",13,9,[],0,1,0,0,1,0,0,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Un gran alce macho pasta en las praderas del Parque Nacional de las Montañas Rocosas.⁣
⁣
El alce es el cérvido de mayor tamaño y el mamífero terrestre más grande de América en altura y voluminosidad. De hecho, los machos pueden superar los 800 kilos de peso⁣
⁣
Por lo general están presentes en bosques de coníferas de las montañas Rocosas de Canadá, aunque también se les puede encontrar en algunas zonas al norte del Círculo Polar Ártico. Suelen ser animales solitarios y no viven en grupos como los ciervos. Incluso ni siquiera los machos y las hembras se juntan a no ser que estén en otoño, época de apareamiento. ⁣
⁣
Es justo en esa estación del año cuando la cornamenta del alce está en su momento álgido. Estas son de formas muy variadas y cada ejemplar las tiene distintas al otro, pero todas destacan por ser espectaculares y pesar entre 15 y 20 kilos. ⁣
⁣
Es aquí, cuando las peleas entre machos son más frecuentes, ya que están en el momento de competir por las hembras. Además, con la llegada del invierno pierden las astas y no es hasta primavera cuando les vuelven a crecer.⁣
⁣
📸: Keith Ladzinski | Nat Geo Image Collection.",2817,2023-03-10,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/334241821_733621228231138_909511946753745830_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=PlaABCoLjgkAX8WV6bc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA1NTMwNTIwOTE3MzgwOTc2OA%3D%3D.2-ccb7-5&oh=00_AfBGZN0APlPmB1Ud6JPnmMg98Axp2E33waun_8nkOZdmig&oe=6417F803&_nc_sid=6136e7,imagenpreubaK15-1.jpg,"Photo by National Geographic España on March 10, 2023. May be a closeup of deer and nature.",15,9,[],0,1,0,0,0,0,1,0
natgeoespana,National Geographic España,"Medios de comunicación
Perfil oficial de Instagram de National Geographic España
linkin.bio/natgeoespana
Le sigue natgeotv",27850.0,383000,83,"Una curiosa foca gris nada hacia la cámara en las aguas del Golfo de Maine. ⁣
⁣
Mientras pescan y forrajean, las focas grises bucean a una profundidad promedio de 70 metros, aunque pueden alcanzar profundidades de hasta 300 metros. No obstante, no necesariamente se alimentan todos los días y ayunan durante la temporada reproductiva. A veces también llevan a cabo lo que se conoce como “alimentación social”, arriando los peces para facilitar su pesca.⁣
⁣
Las poblaciones de foca gris en toda Nueva Inglaterra habían sido mermadas por la caza durante siglos, pero su número se ha recuperado sustancialmente desde la creación de la Ley de Protección de Mamíferos Marinos de Estados Unidos en 1972. En la actualidad, están consideradas uno de los animales más raros del planeta en parte por su carencia de orejas o pabellón auricular externo.⁣
⁣
📸: Brian Skerry.",4210,2023-03-09,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334525455_524947366485217_2767879124335385674_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=zo8eXpeDw78AX-EdnPJ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA1NDU4MDQyMTk0MjA5ODk1NA%3D%3D.2-ccb7-5&oh=00_AfCJvoAo7WgZONKzVwq4hhsJSWH5VcoHYkAkfMe6zwKg5g&oe=64171D50&_nc_sid=6136e7,imagenpreubaK17-1.jpg,"Photo by National Geographic España on March 09, 2023. May be an image of body of water.",17,9,[],0,1,0,0,0,1,0,0
